
Running 1 test using 1 worker


(node:85802) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)

[1/1] [desktop-chrome] › e2e/native-proofs/driver.ts:535:5 › e2-incline plays to its secure wave, banks, reloads and returns to the board @slow
[desktop-chrome] › e2e/native-proofs/driver.ts:535:5 › e2-incline plays to its secure wave, banks, reloads and returns to the board @slow
e2-incline {"t":10,"wave":0,"hp":100,"gold":0,"kills":0,"x":-4.3,"z":-20.8,"alive":2,"seams":2}
e2-incline {"t":477.1,"wave":11,"hp":75,"gold":0,"kills":328,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":487.3,"wave":12,"hp":75,"gold":0,"kills":330,"x":1.3,"z":-18.1,"alive":62,"seams":2}

e2-incline {"t":497.7,"wave":12,"hp":75,"gold":0,"kills":331,"x":1.3,"z":-18.1,"alive":61,"seams":2}

e2-incline {"t":508,"wave":12,"hp":75,"gold":0,"kills":332,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":518.3,"wave":12,"hp":75,"gold":0,"kills":332,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":528.7,"wave":13,"hp":75,"gold":0,"kills":332,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":538.9,"wave":13,"hp":75,"gold":0,"kills":332,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":549.3,"wave":13,"hp":75,"gold":0,"kills":332,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":559.6,"wave":13,"hp":75,"gold":0,"kills":333,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":569.9,"wave":14,"hp":75,"gold":0,"kills":333,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":580.5,"wave":14,"hp":75,"gold":0,"kills":334,"x":1.3,"z":-18.1,"alive":60,"seams":2}

e2-incline {"t":590.8,"wave":14,"hp":75,"gold":0,"kills":336,"x":1.3,"z":-18.1,"alive":59,"seams":2}

  1 passed (2.6m)
