[WebServer] (node:18583) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
[WebServer] (Use `node --trace-warnings ...` to show where the warning was created)

Running 1 test using 1 worker

(node:18655) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)
[f1575-1-sweep] tickDelta=31 driftAbs=0.2243613157386974 gapClosed=0.1560587461997489
[f1575-1-sweep] tickDelta=35 driftAbs=0.2768772291106656 gapClosed=0.2262875580382051
[f1575-1-sweep] tickDelta=38 driftAbs=0.34198391775052767 gapClosed=0.3061525664375946
[f1575-1-sweep] tickDelta=43 driftAbs=0.40408538701616026 gapClosed=0.37746800247913903
[f1575-1-sweep] tickDelta=47 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=50 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=52 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=54 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=55 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=57 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=58 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=59 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=61 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=63 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=64 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=65 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=67 driftAbs=0.46466009081908405 gapClosed=0.44508971885741744
[f1575-1-sweep] tickDelta=69 driftAbs=0.4437668306667365 gapClosed=0.4219671574314834
[f1575-1-sweep] tickDelta=71 driftAbs=0.4230425510513094 gapClosed=0.3992344693280394
[f1575-1-sweep] tickDelta=73 driftAbs=0.36940086626861013 gapClosed=0.3378254962387768
[f1575-1-sweep] tickDelta=74 driftAbs=0.36940086626861013 gapClosed=0.3378254962387768
[f1575-1-sweep] tickDelta=75 driftAbs=0.36940086626861013 gapClosed=0.3378254962387768
[f1575-1-sweep] tickDelta=77 driftAbs=0.36940086626861013 gapClosed=0.3378254962387768
[f1575-1-sweep] tickDelta=78 driftAbs=0.36940086626861013 gapClosed=0.3378254962387768
[f1575-1-sweep] tickDelta=80 driftAbs=0.30450779957170115 gapClosed=0.26067893156244715
[f1575-1-sweep] tickDelta=81 driftAbs=0.30450779957170115 gapClosed=0.26067893156244715
[f1575-1-sweep] tickDelta=84 driftAbs=0.2545937941113239 gapClosed=0.19724086170440813
[f1575-1-sweep] tickDelta=87 driftAbs=0.23719190542680751 gapClosed=0.17353911599831484
[f1575-1-sweep] tickDelta=88 driftAbs=0.23719190542680751 gapClosed=0.17353911599831484
[f1575-1-sweep] tickDelta=89 driftAbs=0.23719190542680751 gapClosed=0.17353911599831484
  ✓  1 [mobile-chrome] › e2e/f1575-1-drift-tick-budget.spec.ts:19:1 › maps denied-receipt drift against the actual simulation tick (2.9s)

  1 passed (3.9s)
