
Running 1 test using 1 worker


(node:73430) Warning: The 'NO_COLOR' env is ignored due to the 'FORCE_COLOR' env being set.
(Use `node --trace-warnings ...` to show where the warning was created)

[1/1] [mobile-chrome] › e2e/native-proofs/driver.ts:768:5 › e2-incline plays to its secure wave, banks, reloads and returns to the board @slow
[mobile-chrome] › e2e/native-proofs/driver.ts:768:5 › e2-incline plays to its secure wave, banks, reloads and returns to the board @slow
e2-incline {"t":10,"wave":0,"hp":100,"gold":0,"kills":0,"x":-4.3,"z":-20.8,"alive":2,"seams":2}
e2-incline {"t":479.5,"wave":11,"hp":112,"gold":0,"kills":357,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":490.4,"wave":12,"hp":112,"gold":0,"kills":361,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":500.8,"wave":12,"hp":112,"gold":0,"kills":365,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":511.2,"wave":12,"hp":112,"gold":0,"kills":366,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":521.6,"wave":13,"hp":112,"gold":0,"kills":368,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":532,"wave":13,"hp":112,"gold":0,"kills":369,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":542.5,"wave":13,"hp":112,"gold":0,"kills":370,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":552.9,"wave":13,"hp":112,"gold":0,"kills":371,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":563.2,"wave":14,"hp":112,"gold":0,"kills":372,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":573.6,"wave":14,"hp":112,"gold":0,"kills":372,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":584.1,"wave":14,"hp":112,"gold":0,"kills":372,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":594.5,"wave":14,"hp":112,"gold":0,"kills":373,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":605.1,"wave":15,"hp":112,"gold":0,"kills":373,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":615.6,"wave":15,"hp":112,"gold":0,"kills":373,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":626,"wave":15,"hp":112,"gold":0,"kills":374,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":636.5,"wave":15,"hp":112,"gold":0,"kills":374,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":646.9,"wave":16,"hp":112,"gold":0,"kills":375,"x":1.1,"z":-18.3,"alive":59,"seams":2}

e2-incline {"t":657.5,"wave":16,"hp":112,"gold":0,"kills":375,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":667.9,"wave":16,"hp":112,"gold":0,"kills":375,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":678.4,"wave":16,"hp":112,"gold":0,"kills":375,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":688.9,"wave":17,"hp":112,"gold":0,"kills":376,"x":1.1,"z":-18.3,"alive":60,"seams":2}

e2-incline {"t":699.3,"wave":17,"hp":112,"gold":0,"kills":376,"x":1.1,"z":-18.3,"alive":60,"seams":2}

  1 passed (3.1m)
